REF_DATE,GEO,DGUID,Components of population growth,Gender,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2018/2019,"All census agglomerations, Saskatchewan",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590407721,201.3.1.1,1678
2019/2020,"All census agglomerations, Saskatchewan",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590407721,201.3.1.1,1537
2020/2021,"All census agglomerations, Saskatchewan",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590407721,201.3.1.1,850
2021/2022,"All census agglomerations, Saskatchewan",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590407721,201.3.1.1,1909
2022/2023,"All census agglomerations, Saskatchewan",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590407721,201.3.1.1,2484
2023/2024,"All census agglomerations, Saskatchewan",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590407721,201.3.1.1,2897
2017/2018,"All census agglomerations, Saskatchewan",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590408405,201.5.1.1,198
2018/2019,"All census agglomerations, Saskatchewan",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590408405,201.5.1.1,237
2019/2020,"All census agglomerations, Saskatchewan",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590408405,201.5.1.1,291
2020/2021,"All census agglomerations, Saskatchewan",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590408405,201.5.1.1,180
2021/2022,"All census agglomerations, Saskatchewan",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590408405,201.5.1.1,170
2022/2023,"All census agglomerations, Saskatchewan",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590408405,201.5.1.1,187
2023/2024,"All census agglomerations, Saskatchewan",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590408405,201.5.1.1,193
2017/2018,"All census metropolitan areas and census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590472131,202.1.1.1,42992
2018/2019,"All census metropolitan areas and census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590472131,202.1.1.1,42393
2019/2020,"All census metropolitan areas and census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590472131,202.1.1.1,41432
2020/2021,"All census metropolitan areas and census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590472131,202.1.1.1,40105
2021/2022,"All census metropolitan areas and census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590472131,202.1.1.1,39341
2022/2023,"All census metropolitan areas and census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590472131,202.1.1.1,39215
2023/2024,"All census metropolitan areas and census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590472131,202.1.1.1,40665
2017/2018,"All census metropolitan areas and census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590472473,202.2.1.1,20021
2018/2019,"All census metropolitan areas and census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590472473,202.2.1.1,19681
2019/2020,"All census metropolitan areas and census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590472473,202.2.1.1,20818
2020/2021,"All census metropolitan areas and census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590472473,202.2.1.1,23332
2021/2022,"All census metropolitan areas and census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590472473,202.2.1.1,24354
2022/2023,"All census metropolitan areas and census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590472473,202.2.1.1,25550
2023/2024,"All census metropolitan areas and census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590472473,202.2.1.1,26582
2017/2018,"All census metropolitan areas and census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590472815,202.3.1.1,36243
2018/2019,"All census metropolitan areas and census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590472815,202.3.1.1,38235
2019/2020,"All census metropolitan areas and census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590472815,202.3.1.1,33230
2020/2021,"All census metropolitan areas and census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590472815,202.3.1.1,22555
2021/2022,"All census metropolitan areas and census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590472815,202.3.1.1,49814
2022/2023,"All census metropolitan areas and census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590472815,202.3.1.1,52299
2023/2024,"All census metropolitan areas and census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590472815,202.3.1.1,57748
2017/2018,"All census metropolitan areas and census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590473499,202.5.1.1,11589
2018/2019,"All census metropolitan areas and census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590473499,202.5.1.1,11123
2019/2020,"All census metropolitan areas and census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590473499,202.5.1.1,9297
2020/2021,"All census metropolitan areas and census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590473499,202.5.1.1,8661
2021/2022,"All census metropolitan areas and census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590473499,202.5.1.1,12304
2022/2023,"All census metropolitan areas and census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590473499,202.5.1.1,11847
2023/2024,"All census metropolitan areas and census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590473499,202.5.1.1,12198
2017/2018,"All census metropolitan areas, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590475557,203.1.1.1,37875
2018/2019,"All census metropolitan areas, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590475557,203.1.1.1,37318
2019/2020,"All census metropolitan areas, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590475557,203.1.1.1,36623
2020/2021,"All census metropolitan areas, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590475557,203.1.1.1,35636
2021/2022,"All census metropolitan areas, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590475557,203.1.1.1,35052
2022/2023,"All census metropolitan areas, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590475557,203.1.1.1,35107
2023/2024,"All census metropolitan areas, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590475557,203.1.1.1,36407
2017/2018,"All census metropolitan areas, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590475899,203.2.1.1,17460
2018/2019,"All census metropolitan areas, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590475899,203.2.1.1,17156
2019/2020,"All census metropolitan areas, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590475899,203.2.1.1,18272
2020/2021,"All census metropolitan areas, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590475899,203.2.1.1,20575
2021/2022,"All census metropolitan areas, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590475899,203.2.1.1,21232
2022/2023,"All census metropolitan areas, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590475899,203.2.1.1,22481
2023/2024,"All census metropolitan areas, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590475899,203.2.1.1,23396
2017/2018,"All census metropolitan areas, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590476241,203.3.1.1,33375
2018/2019,"All census metropolitan areas, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590476241,203.3.1.1,35380
2019/2020,"All census metropolitan areas, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590476241,203.3.1.1,30763
2020/2021,"All census metropolitan areas, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590476241,203.3.1.1,21147
2021/2022,"All census metropolitan areas, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590476241,203.3.1.1,46657
2022/2023,"All census metropolitan areas, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590476241,203.3.1.1,49074
2023/2024,"All census metropolitan areas, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590476241,203.3.1.1,54169
2017/2018,"All census metropolitan areas, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590476925,203.5.1.1,10826
2018/2019,"All census metropolitan areas, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590476925,203.5.1.1,10459
2019/2020,"All census metropolitan areas, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590476925,203.5.1.1,8656
2020/2021,"All census metropolitan areas, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590476925,203.5.1.1,8014
2021/2022,"All census metropolitan areas, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590476925,203.5.1.1,11479
2022/2023,"All census metropolitan areas, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590476925,203.5.1.1,10950
2023/2024,"All census metropolitan areas, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590476925,203.5.1.1,11272
2017/2018,"All census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590478983,204.1.1.1,5117
2018/2019,"All census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590478983,204.1.1.1,5075
2019/2020,"All census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590478983,204.1.1.1,4809
2020/2021,"All census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590478983,204.1.1.1,4469
2021/2022,"All census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590478983,204.1.1.1,4289
2022/2023,"All census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590478983,204.1.1.1,4108
2023/2024,"All census agglomerations, Alberta",,Births,Total - gender,All ages,Persons,249,units,0,v1590478983,204.1.1.1,4258
2017/2018,"All census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590479325,204.2.1.1,2561
2018/2019,"All census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590479325,204.2.1.1,2525
2019/2020,"All census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590479325,204.2.1.1,2546
2020/2021,"All census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590479325,204.2.1.1,2757
2021/2022,"All census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590479325,204.2.1.1,3122
2022/2023,"All census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590479325,204.2.1.1,3069
2023/2024,"All census agglomerations, Alberta",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590479325,204.2.1.1,3186
2017/2018,"All census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590479667,204.3.1.1,2868
2018/2019,"All census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590479667,204.3.1.1,2855
2019/2020,"All census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590479667,204.3.1.1,2467
2020/2021,"All census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590479667,204.3.1.1,1408
2021/2022,"All census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590479667,204.3.1.1,3157
2022/2023,"All census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590479667,204.3.1.1,3225
2023/2024,"All census agglomerations, Alberta",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590479667,204.3.1.1,3579
2017/2018,"All census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590480351,204.5.1.1,763
2018/2019,"All census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590480351,204.5.1.1,664
2019/2020,"All census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590480351,204.5.1.1,641
2020/2021,"All census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590480351,204.5.1.1,647
2021/2022,"All census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590480351,204.5.1.1,825
2022/2023,"All census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590480351,204.5.1.1,897
2023/2024,"All census agglomerations, Alberta",,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590480351,204.5.1.1,926
2017/2018,"All census metropolitan areas and census agglomerations, British Columbia",,Births,Total - gender,All ages,Persons,249,units,0,v1590581763,205.1.1.1,39820
2018/2019,"All census metropolitan areas and census agglomerations, British Columbia",,Births,Total - gender,All ages,Persons,249,units,0,v1590581763,205.1.1.1,39204
2019/2020,"All census metropolitan areas and census agglomerations, British Columbia",,Births,Total - gender,All ages,Persons,249,units,0,v1590581763,205.1.1.1,38996
2020/2021,"All census metropolitan areas and census agglomerations, British Columbia",,Births,Total - gender,All ages,Persons,249,units,0,v1590581763,205.1.1.1,38767
2021/2022,"All census metropolitan areas and census agglomerations, British Columbia",,Births,Total - gender,All ages,Persons,249,units,0,v1590581763,205.1.1.1,38775
2022/2023,"All census metropolitan areas and census agglomerations, British Columbia",,Births,Total - gender,All ages,Persons,249,units,0,v1590581763,205.1.1.1,37320
2023/2024,"All census metropolitan areas and census agglomerations, British Columbia",,Births,Total - gender,All ages,Persons,249,units,0,v1590581763,205.1.1.1,38713
2017/2018,"All census metropolitan areas and census agglomerations, British Columbia",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590582105,205.2.1.1,33238
2018/2019,"All census metropolitan areas and census agglomerations, British Columbia",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590582105,205.2.1.1,33590
2019/2020,"All census metropolitan areas and census agglomerations, British Columbia",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590582105,205.2.1.1,34260
2020/2021,"All census metropolitan areas and census agglomerations, British Columbia",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590582105,205.2.1.1,37364
2021/2022,"All census metropolitan areas and census agglomerations, British Columbia",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590582105,205.2.1.1,39789
2022/2023,"All census metropolitan areas and census agglomerations, British Columbia",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590582105,205.2.1.1,39669
2023/2024,"All census metropolitan areas and census agglomerations, British Columbia",,Deaths,Total - gender,All ages,Persons,249,units,0,v1590582105,205.2.1.1,38866
2017/2018,"All census metropolitan areas and census agglomerations, British Columbia",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590582447,205.3.1.1,40325
2018/2019,"All census metropolitan areas and census agglomerations, British Columbia",,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590582447,205.3.1.1,41597
